-1.096878623962402344e+01 -1.089824771881103516e+01 -4.375035762786865234e+00 3.749312162399291992e+00 -2.047416305541992188e+01 9.105465888977050781e+00 -1.448718738555908203e+01 -6.258972167968750000e+00 -4.256351470947265625e+00 -6.081632614135742188e+00
1.121174812316894531e+01 -1.040126419067382812e+01 -5.945613980293273926e-01 -9.058758735656738281e+00 -1.393919944763183594e+01 -5.259436130523681641e+00 -2.269175767898559570e+00 -1.136407852172851562e+01 -4.259313106536865234e+00 -3.512339353561401367e+00
-1.304875755310058594e+01 -7.251868247985839844e+00 -5.171944618225097656e+00 -2.658366918563842773e+00 8.762066841125488281e+00 -7.943552017211914062e+00 -8.938994407653808594e+00 -3.609092473983764648e+00 -3.609919786453247070e+00 2.648811817169189453e+00
-5.881703376770019531e+00 7.153460502624511719e+00 -2.402712106704711914e+00 -4.895662307739257812e+00 -9.900448918342590332e-01 -9.531867980957031250e+00 -5.737725734710693359e+00 3.749040663242340088e-01 -1.012956261634826660e+00 -5.474729537963867188e+00
-9.814732551574707031e+00 -6.514111518859863281e+00 -5.057720661163330078e+00 -5.468651294708251953e+00 2.808201074600219727e+00 -8.113280296325683594e+00 -1.106402492523193359e+01 -2.261262893676757812e+00 9.900265932083129883e-01 7.693499088287353516e+00
-8.199471473693847656e+00 -9.802271842956542969e+00 9.687669754028320312e+00 1.977798640727996826e-01 -1.173661327362060547e+01 -6.615785598754882812e+00 -1.546304035186767578e+01 -4.522571086883544922e+00 -1.831550002098083496e+00 -9.281968116760253906e+00
-1.001202964782714844e+01 9.823484420776367188e+00 -1.274855375289916992e+00 -1.164569854736328125e+00 -8.424444794654846191e-01 -5.808871746063232422e+00 -5.288750648498535156e+00 -4.697319984436035156e+00 1.237654566764831543e+00 -5.410780429840087891e+00
-1.333459854125976562e+01 -1.382755470275878906e+01 -3.276933193206787109e+00 1.202742958068847656e+01 -2.057781791687011719e+01 -2.373896360397338867e+00 -2.798489570617675781e+01 -1.208507728576660156e+01 -1.161931872367858887e+00 1.906391501426696777e+00
-7.023209571838378906e+00 7.316874504089355469e+00 -3.254015207290649414e+00 -1.620614290237426758e+00 2.071716189384460449e-01 -4.198192119598388672e+00 -4.587215900421142578e+00 -6.445570588111877441e-01 1.483199447393417358e-01 -2.207814455032348633e+00
-8.432169914245605469e+00 -5.553370952606201172e+00 -2.620569229125976562e+00 -5.208291053771972656e+00 9.164739608764648438e+00 -7.675840854644775391e+00 -4.130415439605712891e+00 -3.820529937744140625e+00 -3.505090713500976562e+00 -6.628610610961914062e+00
-1.082940769195556641e+01 -3.828680515289306641e+00 -3.413699388504028320e+00 8.607097625732421875e+00 -9.386488914489746094e+00 1.433634478598833084e-02 -2.070626068115234375e+01 -1.128000831604003906e+01 -3.846592426300048828e+00 1.785557627677917480e+00
-4.476605892181396484e+00 -6.594754219055175781e+00 -6.773365974426269531e+00 -1.440826892852783203e+00 -7.267389774322509766e+00 9.424841880798339844e+00 1.379663586616516113e+00 -7.037405967712402344e+00 9.722679853439331055e-01 -7.496850490570068359e+00
-1.748311614990234375e+01 -1.168004703521728516e+01 -3.667378187179565430e+00 1.462045192718505859e+01 -2.129938888549804688e+01 -2.991128921508789062e+00 -2.189363861083984375e+01 -6.570228576660156250e+00 -6.083061695098876953e+00 -1.120257282257080078e+01
-1.278879046440124512e+00 -9.742901802062988281e+00 -6.703037261962890625e+00 -8.071717262268066406e+00 -5.106464862823486328e+00 -6.200915575027465820e-01 1.286142063140869141e+01 -1.303596305847167969e+01 -3.148827552795410156e+00 -1.001731872558593750e+01
-6.061986923217773438e+00 6.319756507873535156e+00 -1.843403339385986328e+00 -2.878346920013427734e+00 -2.130248069763183594e+00 -4.231751918792724609e+00 -4.865727424621582031e+00 -1.327479243278503418e+00 7.572910785675048828e-01 -3.202040910720825195e+00
-5.042705535888671875e+00 -8.077493667602539062e+00 -2.440849304199218750e+00 -4.981652736663818359e+00 -5.401655673980712891e+00 -8.847858428955078125e+00 -1.717049789428710938e+01 9.751422882080078125e+00 -4.799856662750244141e+00 1.999175786972045898e+00
-3.170640468597412109e+00 -1.158922863006591797e+01 7.844746589660644531e+00 -2.015444517135620117e+00 -1.069942283630371094e+01 -8.176009178161621094e+00 -1.260598850250244141e+01 7.519330084323883057e-02 -2.879133462905883789e+00 -6.278189659118652344e+00
-4.092636585235595703e+00 -2.589597702026367188e+00 -2.167548418045043945e+00 5.076476931571960449e-02 -4.767278194427490234e+00 -4.791541576385498047e+00 -9.185064315795898438e+00 -6.527754783630371094e+00 6.636723995208740234e+00 -2.683357477188110352e+00
-2.136761903762817383e+00 -5.590924263000488281e+00 -4.209874629974365234e+00 -4.278132915496826172e+00 -5.642358303070068359e+00 2.044337987899780273e+00 6.047941684722900391e+00 -9.278551101684570312e+00 -1.884257942438125610e-01 -6.030351161956787109e+00
-8.256049156188964844e+00 -5.113382339477539062e+00 -6.752127647399902344e+00 6.769713759422302246e-02 -1.954095721244812012e+00 -2.139783382415771484e+00 -1.158865547180175781e+01 -1.734921097755432129e+00 -1.692452311515808105e+00 7.377628326416015625e+00
-1.735485267639160156e+01 -5.376920700073242188e+00 -5.179536819458007812e+00 -5.841860771179199219e+00 7.815044403076171875e+00 -1.085961723327636719e+01 -1.035299682617187500e+01 -6.588194370269775391e+00 -2.692635059356689453e+00 -3.802484750747680664e+00
9.137831687927246094e+00 -8.884513854980468750e+00 -3.103451728820800781e+00 -6.033735752105712891e+00 -1.136078548431396484e+01 -2.277967214584350586e+00 -5.212964534759521484e+00 -1.424835014343261719e+01 -6.243730068206787109e+00 -4.130842208862304688e+00
-5.776303291320800781e+00 -5.943587779998779297e+00 -3.722671031951904297e+00 -6.446060538291931152e-01 2.189799785614013672e+00 -5.661399364471435547e+00 -6.215790271759033203e+00 -2.984282970428466797e+00 -1.145765662193298340e+00 5.162081718444824219e+00
-6.066595077514648438e+00 7.448614120483398438e+00 -1.674297928810119629e+00 -4.679883480072021484e+00 -7.875210791826248169e-02 -9.885537147521972656e+00 -6.171118259429931641e+00 1.358760714530944824e+00 -9.946211576461791992e-01 -4.549195766448974609e+00
-9.556640625000000000e+00 5.521240234375000000e+00 1.452314496040344238e+00 2.831305265426635742e+00 -2.703964710235595703e-01 -1.420508742332458496e+00 -1.117193698883056641e+01 -7.804972648620605469e+00 -4.314982891082763672e+00 -8.313427925109863281e+00
-4.097548484802246094e+00 -7.736399650573730469e+00 1.060059833526611328e+01 5.254590988159179688e+00 -2.776532173156738281e+01 -1.048272800445556641e+01 -1.785050392150878906e+01 -1.558510780334472656e+01 3.028873682022094727e+00 -1.752197837829589844e+01
-1.137616348266601562e+01 -4.628262042999267578e+00 -7.748284339904785156e+00 -2.192835569381713867e+00 6.660112857818603516e+00 -3.003404617309570312e+00 -8.353306770324707031e+00 -2.060211181640625000e+00 -2.342579841613769531e+00 3.548003673553466797e+00
-1.345768451690673828e+01 -1.076450824737548828e+01 -6.900958061218261719e+00 1.576368522644042969e+01 -2.128098297119140625e+01 1.753492832183837891e+00 -3.020940589904785156e+01 -1.166410160064697266e+01 -2.101779937744140625e+00 1.243461817502975464e-01
-7.342446327209472656e+00 -1.182851696014404297e+01 1.610316658020019531e+01 -1.477334737777709961e+00 -2.642415809631347656e+01 -1.376410770416259766e+01 -2.299071884155273438e+01 1.522351145744323730e+00 -1.183583259582519531e+00 -1.032051372528076172e+01
-6.258826732635498047e+00 -2.783181428909301758e+00 1.104649305343627930e+00 -3.729836940765380859e+00 -3.558062314987182617e+00 -3.142342090606689453e+00 -9.331508636474609375e+00 3.266580343246459961e+00 -2.752509415149688721e-01 -3.399308323860168457e-01
-1.445919799804687500e+01 -3.745346784591674805e+00 1.468196272850036621e+00 6.442996501922607422e+00 -1.085727787017822266e+01 -9.009182929992675781e+00 -1.307393741607666016e+01 -4.230424880981445312e+00 -3.668737173080444336e+00 -8.458964347839355469e+00
-2.902530193328857422e+00 -3.832324743270874023e+00 -1.025786280632019043e+00 1.974275827407836914e+00 -1.163443088531494141e+01 -4.837961196899414062e+00 -1.099728298187255859e+01 -8.873187065124511719e+00 7.214033603668212891e+00 -5.229420661926269531e+00
2.278269976377487183e-01 -4.269327163696289062e+00 -3.753528594970703125e+00 -5.368058204650878906e+00 -3.325521945953369141e+00 -5.502907633781433105e-01 1.111399078369140625e+01 -1.028521537780761719e+01 -3.952624797821044922e+00 -1.201982784271240234e+01
-7.423252105712890625e+00 -3.726662397384643555e+00 -4.934915542602539062e+00 4.138333499431610107e-01 -6.608083844184875488e-01 -4.956850528717041016e+00 -1.472682285308837891e+01 9.450967311859130859e-01 -1.574965834617614746e+00 8.023920059204101562e+00
9.168498992919921875e+00 -1.004189968109130859e+01 -2.234302461147308350e-01 -6.631331920623779297e+00 -7.831137180328369141e+00 -5.715075492858886719e+00 -1.100606083869934082e+00 -8.000267982482910156e+00 1.329613566398620605e+00 -4.135905742645263672e+00
